"id","titulo","adulto","orcamento","idioma_original","popularidade","data_de_estreia","resumo","receita","duracao","ator_1","ator_2","ator_3","ator_4","ator_5","dirigido_por","escrito_por_1","escrito_por_2","historia_original"
53237,"The Last Lovecraft: Relic of Cthulhu",False,0,"en",2.0,"2009-10-03","Jeff, a down on his luck office worker finds out he is the last living relative of horror novelist H.P. Lovecraft. What he doesn't know is that Lovecraft's monsters are real and will soon threaten the very existence of mankind. Jeff and his best friend Charlie are forced to embark on a perilous adventure and they enlist the help of high school acquaintance, Paul, a self proclaimed Lovecraft specialist. Together the three unlikely heroes must protect an alien relic and prevent the release of an acient evil, known as Cthulhu.",0.0,78.0,"Kyle Davis","Devin McGinn","Gregg Lawrence","Edmund Lupinski","Leah McKendrick","Henry Saine","","",""
47882,"Nancy Drew and the Hidden Staircase",False,0,"en",0.0,"1939-09-09","Nancy Drew and Ted Nickerson solve a murder and save two elderly ladies from losing their family home. The old mansion is complete with a moving wall and a hidden staircase.",0.0,60.0,"Bonita Granville","Frankie Thomas","John Litel","Frank Orth","Renie Riano","William Clemens","","",""
38361,"Home Among Strangers, a Stranger Among His Own",False,0,"ru",1.0,"1974-11-11","The setting is post-Russian Civil War, during the reconstruction of the young Soviet republic. During the war, Shilov, Sarichev, Kungorov, Zabelin and Lipyagin had become great friends.",0.0,97.0,"Yuri Bogatyryov","Nikita Mikhalkov","Sergey Shakurov","Aleksandr Kalyagin","Aleksandr Kaydanovskiy","Nikita Mikhalkov","","",""
2114,"Final Fantasy: The Spirits Within",False,137000000,"en",18.0,"2001-07-02","Led by a strange dream, scientist Aki Ross struggles to collect the eight spirits in the hope of creating a force powerful enough to protect the planet. With the aid of the Deep Eyes Squadron and her mentor, Dr. Sid, Aki must save the Earth from its darkest hate and unleash the spirits within.",85131830.0,106.0,"Donald Sutherland","Ming-Na Wen","Alec Baldwin","Ving Rhames","Steve Buscemi","Hironobu Sakaguchi","Al Reinert","Jeff Vintar",""
231216,"Villa Henriette",False,0,"de",0.0,"2004-12-02","",0.0,"","Hannah Tiefengraber","Cornelia Froboess","Nina Petri","Lars Rudolph","Branko Samarovski","Peter Payer","","",""
132379,"The '?' Motorist",False,0,"xx",0.0,"1906-10-01","A magical glowing white motorcar dismembers policemen, drives up buildings, flies through outer space and can transform into a horse and carriage. This was a British effort to top Méliès at his Sci-Fi/fantasy/comedy trick films.",0.0,3.0,"","","","","","Walter R. Booth","","",""
8211,"Our Folks",False,0,"pl",1.0,"1967-09-15","Two quarreling peasant families, who were forced to leave their lands after the war, are settled by accident on two neighbouring farms.",0.0,81.0,"Wacław Kowalski","Zdzislaw Karczewski","Eliasz Kuziemski","Ilona Kusmierska","Jerzy Janeczek","Sylwester Checinski","","",""
254128,"San Andreas",False,110000000,"en",37.0,"2015-05-27","In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.",470490832.0,114.0,"Dwayne Johnson","Alexandra Daddario","Carla Gugino","Ioan Gruffudd","Archie Panjabi","Brad Peyton","Carlton Cuse","",""
32387,"Stick",False,22000000,"en",11.0,"1985-04-26","Ernest (Stick) Stickley just out of prison agrees to help a friend deliver a package. It's a setup and his friend is killed. Stick is going to find out why!",0.0,109.0,"Burt Reynolds","Candice Bergen","George Segal","Charles Durning","Castulo Guerra","Burt Reynolds","Joseph Stinson","",""
53085,"Piranha Hunt",False,0,"ru",1.0,"2006-04-06","Agent of special department ""Piranha"" Kirill Mazur and his colleague Olga go to the far north with the assignment to liquidate an underwater secret weapon lab in the guise of a mutual vacation. All of a sudden, they find themselves in the world where civilization laws are forgotten, and this deadly weapons are kept by gangsters who are controlled by a new ""master of taiga"" Prohor, whose leisure time is spent hunting at humans. Mazur didn't know that he would have to trade his familiar gun for a hand-made bone knife, and save his companion and himself instead of saving the world. For them, this safari in northern forests would be no less dangerous as for the live targets.",0.0,125.0,"Vladimir Mashkov","Evgeny Mironov","Svetlana Antonova","Viktoriya Isakova","Anna Banshchikova","Andrei Kavun","","",""
147590,"100 Ways to Murder Your Wife",False,0,"cn",0.0,"1986-09-24","Two men, Yun-Fat Chow and Kenny Bee, are both married and unhappy. Together they make diverse plans to murder their wifes.",0.0,92.0,"Chow Yun-fat","Anita Mui","Joey Wong","Kenny Bee","Anthony Chan","Kenny Bee","","",""
46217,"Darfur",False,0,"en",1.0,"2009-11-06","American journalists in Sudan are confronted with the dilemma of whether to return home to report on the atrocities they have seen, or to stay behind and help some of the victims they have encountered.",0.0,98.0,"Edward Furlong","Billy Zane","Kristanna Loken","David O'Hara","Noah Danby","Uwe Boll","","",""
17360,"Escape to Victory",False,10000000,"en",18.0,"1981-06-17","A group of POWs in a German prison camp during World War II play the German National Soccer Team in this powerful film depicting the role of prisoners during wartime.",27453418.0,116.0,"Michael Caine","Sylvester Stallone","Max von Sydow","Pelé","Carole Laure","John Huston","Evan Jones","Yabo Yablonsky",""
20963,"Elections Day",False,0,"ru",1.0,"2007-01-01","The employees of a radio station in Moscow are forced to organize the elections campaign for a future governor in one of Russia districts.",0.0,122.0,"Leonid Barats","Rostislav Khait","Aleksandr Demidov","Kamil Larin","Maksim Vitorgan","Oleg Fomin","","",""
22907,"Takers",False,32000000,"en",12.0,"2010-08-26","A seasoned team of bank robbers, including Gordon Jennings (Idris Elba), John Rahway (Paul Walker), A.J. (Hayden Christensen), and brothers Jake (Michael Ealy) and Jesse Attica (Chris Brown) successfully complete their latest heist and lead a life of luxury while planning their next job. When Ghost (Tip T.I. Harris), a former member of their team, is released from prison he convinces the group to strike an armored car carrying $20 million. As the ""Takers"" carefully plot out their strategy and draw nearer to exacting the grand heist, a reckless police officer (Matt Dillon) inches closer to apprehending the criminals.",69055695.0,107.0,"Chris Brown","Hayden Christensen","Matt Dillon","Michael Ealy","Idris Elba","John Luessenhop","","",""
59871,"Emmanuelle in the Country",False,0,"it",1.0,"1982-01-01","When Emanuelle (Gemser) arrives in the small Italian village heads start turning and eyes start popping. All males in the town are falling all over themselves trying to get a look (or a feel) of the new doctor. One in particular is the fiancee of the mayor's daughter. A kind of ""Hatfield's and McCoy's"" feud with a political twist has been going on and the young lovers' families are, unfortunately, on opposite sides. Emanuelle's shower becomes the target of a gang of voyeurs, including the pillars of the community. She uses it as a stage to taunt the watchers to charge into her apartment on the notion that she is showering with the mayor's daughter's fiancee. Instead of what they expected, they find the two young lovers in bed. Can Emanuelle shame them into allowing the marriage that they had been preventing?",0.0,0.0,"Laura Gemser","Gabriele Tinti","Cándida López","Aldo Sambrell","Roberto Gallozzi","Mario Bianchi","","",""
85971,"Summer School Teachers",False,0,"en",0.0,"1974-08-01","A trio of naive, but eager young Midwestern women go to California to teach summer school classes at Regency High School: Perky and willful Conklin T. starts up and coaches an all-female football team, stuffy chemistry teacher Sally Hanson manages to loosen up after she falls hard for a surly juvenile delinquent student, and pert and liberated photography instructor Denise Carter becomes involved with both a two-faced male chauvinist jerk and a more decent and understanding guy.",0.0,85.0,"Candice Rialson","Pat Anderson","Rhonda Leigh Hopkins","Will Carney","Grainger Hines","Barbara Peeters","","",""
105077,"Battlestar Galactica: The Plan",False,0,"en",11.0,"2009-10-27","When the initial Cylon attack against the Twelve Colonies fails to achieve complete extermination of human life as planned, twin Number Ones (Cavils) embedded on Galactica and Caprica must improvise to destroy the human survivors.",0.0,112.0,"Edward James Olmos","Dean Stockwell","Michael Trucco","Grace Park","Michael Hogan","Edward James Olmos","","",""
215302,"What Next, Corporal Hargrove?",False,0,"en",1.0,"1945-11-21","An Army corporal (Robert Walker) and his con-man sidekick (Keenan Wynn) take a shortcut to heroism in World War II France.",0.0,95.0,"Keenan Wynn","Robert Walker","Jean Porter","Chill Wills","Hugo Haas","Richard Thorpe","","",""
214938,"King for a Day",False,0,"en",0.0,"1983-05-16","This film is a comedy about a poor man named Purko. Purko always fails in his attempt to escape from poverty. The film illustrates the social and the moral atmosphere in Bulgaria during the 1930's.",0.0,87.0,"Todor Kolev","Yordanka Stefanova","Itzhak Finzi","Stoyan Gudev","Nikola Pashov","Nikolai Volev","","",""
53862,"Trippin'",False,0,"en",0.0,"1999-05-12","Greg is near the end of his senior year in high school, wanting to go to the prom, eyeing Cinny (the school's beauty with brains) from afar, and regularly trippin', daydreaming about being a big success as a poet, a student, a lover. His mom wants him to apply to colleges, but Greg hasn't a clue. One of his teachers, Mr. Shapic, tries to inspire him, too. He finally figures out he can get close to Cinny if he asks her for help with college applications. But friendship isn't enough, he wants romance and a prom date. So, he tells a few lies and, for awhile, it seems to be working. Then, things fall apart and Greg has to figure out how to put the trippin aside and get real.",9016377.0,94.0,"Deon Richmond","Donald Faison","Guy Torry","Maia Campbell","Aloma Wright","David Raynr","","",""
273127,"VeggieTales: Dave and the Giant Pickle",False,0,"en",0.0,"1996-03-01","The Biblical story of David and Goliath, with a cast of vegetables.",0.0,27.0,"Mike Nawrocki","Phil Vischer","Phil Vischer","Lisa Vischer","","Phil Vischer","","",""
21840,"The Misfit Brigade",False,0,"en",2.0,"1987-07-02","War story of the 27th Panzers, Hitler's heavy-duty combat regiment composed of prisoners.",0.0,99.0,"Bruce Davison","David Patrick Kelly","D.W. Moffett","Jay O. Sanders","Keith Szarabajka","Gordon Hessler","","",""
8010,"Highlander II: The Quickening",False,30000000,"en",14.0,"1991-01-30","In the year 2025, the ozone layer is believed to have been destroyed. It is up to MacLeod and Rameriz to set things right. Opposition comes from both the planet Ziest (MacLeod and Ramirez's homeworld) and a corporation profiting from the supposed lack of ozone. Also, flashbacks show the story behind MacLeod and Ramirez's exile from Ziest.",15556340.0,91.0,"Christopher Lambert","Sean Connery","Virginia Madsen","Michael Ironside","John C. McGinley","Russell Mulcahy","Peter Bellwood","",""
23381,"Pokiri",False,0,"te",1.0,"2006-04-27","Pandu (Mahesh Babu) is a ruthless mafia man who kills anybody for money. He falls in love with Sruthi (Ileana) at the very first sight. Sruthi too loves Pandu, but hesitates to confess her love to him as he is a reckless criminal. Though a goon, Pandu has certain rigid principles that leads for an enmity with Ali (Prakash Raj) - the biggest mafia don in the town. The rest of the story is all about how he settles score with Ali.",0.0,163.0,"Mahesh Babu","Ileana D'Cruz","Prakash Raj","Brahmanandam","Mumaith Khan","Puri Jagannath","","",""
16866,"Planet 51",False,70000000,"en",19.0,"2009-11-19","When Earth astronaut Capt. Chuck Baker arrives on Planet 51 -- a world reminiscent of American suburbia circa 1950 -- he tries to avoid capture, recover his spaceship and make it home safely, all with the help of an empathetic little green being.",104945765.0,91.0,"Dwayne Johnson","Seann William Scott","Jessica Biel","Justin Long","Gary Oldman","Jorge Blanco","","",""
31919,"The Van",False,0,"en",1.0,"1977-04-06","Bobby blows all his college savings on a van and tries to get the girl of his dreams. It's a wild time with Bobby and his friends.",0.0,92.0,"Stuart Goetz","Deborah White","Harry Moses","Marcie Barkin","Danny DeVito","Sam Grossman","","",""
29510,"The Busy Body",False,0,"en",0.0,"1967-03-12","Sid Caesar is a bumbling gopher to a mob boss who must recover a fortune in cash stowed in the suit of a corpse.",0.0,101.0,"Sid Caesar","Robert Ryan","Kay Medford","Walt Davis","Anne Baxter","William Castle","Ben Starr","",""
1283,"Torrente, the Dumb Arm of the Law",False,0,"es",6.0,"1998-03-13","Torrente, The Stupid Arm of The Law by Santiago Segura stars Javier Cámara as a corrupt, poor, delusional, sexist, egocentric, drunk and right-winged Madrid cop named Torrente. This over the top comedy shows Torrente on his search for heroin drug dealers and the outrageous characters he passes on his way. A cult film and one of the funniest Spanish films was the most successful box-office film.",0.0,97.0,"Santiago Segura","Javier Cámara","Neus Asensi","Chus Lampreave","Tony Leblanc","Santiago Segura","","",""
