"id","titulo","adulto","orcamento","idioma_original","popularidade","data_de_estreia","resumo","receita","duracao","ator_1","ator_2","ator_3","ator_4","ator_5","dirigido_por","escrito_por_1","escrito_por_2","historia_original"
19723,"The League of Gentlemen's Apocalypse",False,4,"en",3.0,"2005-06-03","The fictional world of Royston Vasey is facing apocalypse and the only way to avert disaster is for our nightmarish cast of characters to find a way into the real world and confront their creators. From present day Soho to the fictional film world of 17th Century Britain, the residents must overcome countless bizarre obstacles in their bid to return Royston Vasey to safety.",0.0,87.0,"Steve Pemberton","Reece Shearsmith","Bruno Langley","Paul Hays-Marshall","Mark Gatiss","Steve Bendelack","","",""
9400,"Set It Off",False,9000000,"en",12.0,"1996-11-06","Four black women, all of whom have suffered for lack of money and at the hands of the majority, undertake to rob banks. While initially successful, a policeman who was involved in shooting one of the women's brothers is on their trail. As the women add to the loot, their tastes and interests begin to change and their suspicions of each other increase on the way to a climactic robbery.",41590886.0,118.0,"Jada Pinkett Smith","Queen Latifah","Vivica A. Fox","Kimberly Elise","Blair Underwood","F. Gary Gray","Takashi Bufford","Kate Lanier",""
86099,"Valerie",False,0,"de",1.0,"2007-04-26","Kurz vor Weihnachten ist das einst erfolgreiche Fotomodell Valerie, 29, in ihrer Heimatstadt Berlin gestrandet. Zwar hat sie ein Zimmer im exklusiven Hyatt, aber eigentlich ist sie völlig pleite und ohne Perspektive. Valerie ist unfähig, sich auf die neue Situation einzustellen. Ihrer befreundeten Kollegin Isa lügt sie eitel Sonnenschein vor, und weder der Chefin ihrer Agentur noch ihrem reichen Gönner Isenberg offenbart sie iher existenzbedrohende Lage. Als Valerie ihr Hotelzimmer verlassen muss, hat sie nicht einmal mehr das Geld, um die Gebühren der Tiefgarage zu bezahlen.  Valerie landet Heiligabend in einer einfachen Bar, in der sie die etwas heruntergekommene 40-jährige Charlotte kennenlernt. Völlig betrunken findet sie ihren Wagen in der Tiefgarage nicht mehr. Der junge Tiefgaragenwärter André hilft ihr.",0.0,80.0,"Agata Buzek","Devid Striesow","Birol Ünel","Ricarda Meßner","Anne Sarah Hartung","Birgit Möller","","",""
69828,"Breaking In",False,0,"en",0.0,"1989-10-13","Professional thief Ernie takes Mike on as an apprentice, but while Mike clearly has ""larceny in his heart"", it will take him a long time to get as good as Ernie.",0.0,94.0,"Burt Reynolds","Casey Siemaszko","Sheila Kelley","Lorraine Toussaint","","Bill Forsyth","","",""
10357,"Volcano",False,90000000,"en",24.0,"1997-04-25","An earthquake shatters a peaceful Los Angeles morning and opens a fissure deep into the earth, causing lava to start bubbling up. As a volcano begins forming in the La Brea Tar Pits, the director of the city's emergency management service, Mike Roark, working with geologist Amy Barnes, must then use every resource in the city to try and stop the volcano from consuming Los Angeles.",0.0,104.0,"Tommy Lee Jones","Anne Heche","Gaby Hoffmann","Don Cheadle","Joshua Fardon","Mick Jackson","Billy Ray","Jerome Armstrong",""
216282,"Into the Storm",False,50000000,"en",16.0,"2014-08-06","The town of Silverton is in one day destroyed by the unprecedented power of a series of tornadoes. The population is at the mercy of the unpredictable and deadly cyclones, while hunters warn that the worst is yet to come. Most people find shelter, but some just go to the tornado for that one, unique shot.",160602194.0,89.0,"Richard Armitage","Sarah Wayne Callies","Matt Walsh","Nathan Kress","Alycia Debnam-Carey","Steven Quale","","",""
54266,"Fight, Zatôichi, Fight",False,0,"ja",3.0,"1964-10-17","Blind swordsman/masseuse Zatoichi befriends a young woman returning home with her baby. When gangsters mistake her for Zatoichi and kill her, Zatoichi determines to escort the baby to its father. He gains the reluctant help of a young pick pocket and together they travel to find the baby's father. But they do not reckon on the father's reaction to their arrival, nor on their own growing feelings for the child.",0.0,87.0,"Shintarô Katsu","Nobuo Kaneko","Gen Kimura","Ikuko Môri","Shôsaku Sugiyama","Kenji Misumi","","",""
367732,"Uncle Nick",False,0,"en",3.0,"2015-12-04","A drunk uncle attempts to score with his flirtatious step-niece on Christmas Eve.",0.0,93.0,"Brian Posehn","Paget Brewster","Missi Pyle","Scott Adsit","Beau Ballinger","Chris Kasick","","",""
33670,"Up the Academy",False,0,"en",3.0,"1980-06-06","This puber-comedy is a kind of mixture between 'Animal House' and 'Police Academy'. Four boys are sent, for different reasons, to a the Sheldon R. Wienberg military academy. The life of dicipline asks a lot of the four geeks. Of course these boys know how to make a party out of the hard times. Will they be 'real men' after one year? Written by Evert Poppen",0.0,87.0,"Ralph Macchio","Wendell Brown","Tommy Citera","Hutch Parker","Harry Teinowitz","Robert Downey Sr.","","",""
454787,"Chris Gethard: Career Suicide",False,0,"en",2.0,"2017-05-06","A comedy about depression, alcoholism, suicide and the other funniest parts of life. Gethard holds nothing back as he dives into his experiences with mental illness and psychiatry, finding hope in the strangest places. An adaption of his one-man off-Broadway show of the same name.",0.0,90.0,"Chris Gethard","","","","","Kimberly Senior","","",""
16452,"The Comedians of Comedy",False,0,"en",1.0,"2005-03-01","The Comedians of Comedy is an occasional stand-up comedy tour featuring Patton Oswalt, Zach Galifianakis, Brian Posehn and Maria Bamford that was documented in a 2005 film and 2005 Comedy Central television series of the same name, both directed by Michael Blieden.",0.0,103.0,"Patton Oswalt","Brian Posehn","Maria Bamford","Zach Galifianakis","","Michael Blieden","","",""
27600,"Lotta on Rascal Street",False,0,"sv",1.0,"1992-07-07","Lotta is a five old girl living in Sweden with her mother, father, brother and sister. She is living the very normal life of all children of her age...",0.0,74.0,"Grete Havnesköld","Linn Gloppestad","Martin Andersson","Beatrice Järås","Claes Malmberg","Johanna Hald","Astrid Lindgren","",""
250251,"Lucky Island",False,2000000,"ru",0.0,"2013-12-05","A funny comedy about three young girls and one man who are stuck on inhabited island.",4803665.0,82.0,"Svetlana Khodchenkova","Anna Khilkevich","Agniya Ditkovskite","Roman Yunusov","Aleksey Chumakov","Kirill Kozlov","","",""
2277,"Bicentennial Man",False,100000000,"en",17.0,"1999-12-17","Richard Martin buys a gift, a new NDR-114 robot. The product is named Andrew by the youngest of the family's children. ""Bicentennial Man"" follows the life and times of Andrew, a robot purchased as a household appliance programmed to perform menial tasks. As Andrew begins to experience emotions and creative thought, the Martin family soon discovers they don't have an ordinary robot.",93700000.0,131.0,"Robin Williams","Sam Neill","Embeth Davidtz","Oliver Platt","Kiersten Warren","Chris Columbus","Nicholas Kazan","",""
111561,"The 30 Foot Bride of Candy Rock",False,0,"en",0.0,"1959-08-06","In one of his rare performances without Bud Abbott, Lou Costello plays a delivery boy who invents a machine which turns his girlfriend into a giantess.",0.0,75.0,"Lou Costello","Dorothy Provine","Gale Gordon","Jimmy Conlin","Charles Lane","Sidney Miller","","",""
46875,"Fixed Bayonets!",False,0,"en",5.0,"1951-11-21","The story of a platoon during the Korean War. One by one, Corporal Denno's superiors are killed until it comes to the point where he must try to take command responsibility.",0.0,92.0,"Richard Basehart","Gene Evans","Michael O'Shea","Richard Hylton","Craig Hill","Samuel Fuller","Samuel Fuller","",""
95511,"Kevin Smith: Burn in Hell",False,0,"en",0.0,"2012-02-11","In this hour and a half special, writer/director/comedian/podcaster Kevin Smith conducts a riotous and outrageous Q&amp;A session about the aftermath of his latest film, Red State. Topics include such misadventures as his pissing off the entire movie blogger community at the Sundance Film Festival and being followed around the country by the highly devout, and highly angered, Phelps Family.",0.0,89.0,"Kevin Smith","","","","","Zak Knutson","","",""
4436,"Kein Bund für's Leben",False,0,"de",1.0,"2007-08-30","The movie deals with a guy who gets to join the German Bundeswehr involuntarily because a colleague loses his denial papers in order to get the chance to get down on his girlfriend. When entering the Bundeswehr he acts like a giant idiot and of course gets in one room with some of the biggest losers around. The loser turns out to be a hero and leads his loser-colleagues to win a contest with the local US army squad.",0.0,90.0,"Franz Dinda","Florian Lukas","Oona-Devi Liebich","Axel Stein","Jan Henrik Stahlberg","Granz Henman","Carsten Funke","Robert Loehr",""
9932,"Analyze That",False,60000000,"en",18.0,"2002-12-06","The mafia's Paul Vitti is back in prison and will need some serious counseling when he gets out. Naturally, he returns to his analyst Dr. Ben Sobel for help and finds that Sobel needs some serious help himself as he has inherited the family practice, as well as an excess stock of stress.",55003135.0,96.0,"Robert De Niro","Billy Crystal","Lisa Kudrow","Joe Viterelli","Cathy Moriarty","Harold Ramis","Harold Ramis","Peter Tolan",""
33875,"Pokémon Heroes: Latios and Latias",False,0,"cs",7.0,"2002-07-13","Ash, Pikachu and his friends try and stop a pair of thieves hiding out in the canals and alleyways of Alto Mare, the age-old water capital. Joining the adventure are two new legendary Pokémon, a pair of siblings named Latias and Latios, who serve as peacekeepers and protectors of the Soul Dew - a priceless treasure with a mysterious power.",20867919.0,71.0,"Veronica Taylor","Rachael Lillis","Eric Stuart","Maddie Blaustein","Ikue Ōtani","Jim Malone","","",""
9989,"Antitrust",False,30000000,"en",14.0,"2001-01-12","A computer programmer's dream job at a hot Portland-based firm turns nightmarish when he discovers his boss has a secret and ruthless means of dispatching anti-trust problems.",18195610.0,108.0,"Ryan Phillippe","Rachael Leigh Cook","Tim Robbins","Claire Forlani","Richard Roundtree","Peter Howitt","","",""
178946,"Craig Ferguson: I'm Here to Help",False,0,"en",0.0,"2013-03-14","Craig Ferguson unleashes his trademark stream-of-consciousness comedy before a sold-out crowd, riffing on fatherhood, Helen of Troy and shark penises. His show's not safe for kids -- or the easily offended.",0.0,81.0,"Craig Ferguson","","","","","Jay Chapman","","",""
296194,"Comedy Central Roast of William Shatner",False,0,"de",2.0,"2006-08-20","It's William Shatner's turn to step in to the celebrity hot seat for the latest installment of The Comedy Central Roast. A parade of Shatner's friends have gotten together to boldly go ...",0.0,90.0,"William Shatner","Jason Alexander","Andy Dick","Farrah Fawcett","Greg Giraldo","Joel Gallen","","",""
51947,"Shake Hands with the Devil",False,0,"en",0.0,"1959-06-24","In 1921 Dublin, the IRA battles the ""Black &amp; Tans,"" special British forces given to harsh measures. Irish-American medical student Kerry O'Shea hopes to stay aloof, but saving a wounded friend gets him outlawed, and inexorably drawn into the rebel organization...under his former professor Sean Lenihan, who has ""shaken hands with the devil"" and begun to think of fighting as an end in itself. Complications arise when Kerry falls for a beautiful English hostage, and the British offer a peace treaty that is not enough to satisfy Lenihan.",0.0,111.0,"James Cagney","Don Murray","Dana Wynter","Glynis Johns","Michael Redgrave","Michael Anderson","","",""
32035,"Love at Large",False,0,"en",8.0,"1990-03-09","Vampish miss Dolan hires hardboiled P.I. Harry Dobbs to tail her shady boyfriend. Harry realizes that the man leads a double life but then his client disappears. Harry teams up with his own tail, P.I. Stella Wynkowski, to clear things up.",0.0,97.0,"Tom Berenger","Elizabeth Perkins","Anne Archer","Kate Capshaw","Annette O'Toole","Alan Rudolph","","",""
10402,"Deuce Bigalow: Male Gigolo",False,17000000,"en",11.0,"1999-12-10","Deuce Bigalow is a less than attractive, down on his luck aquarium cleaner. One day he wrecks the house of a gigolo and needs quick money to repair it. The only way he can make it is to become a gigolo himself, taking on an unusual mix of female clients. He encounters a couple of problems, though. He falls in love with one of his unusual clients, and a sleazy police officer is hot on his trail.",65535067.0,88.0,"Rob Schneider","William Forsythe","Eddie Griffin","Arija Bareikis","Oded Fehr","Mike Mitchell","Rob Schneider","",""
